row_id,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
6774,0.999,0,0,0,6.10968225,133.80253,2454966.803,0,0.108,5.735,60.3,0.007145,0.27642,0.79,0.0596,89.24,1093,337.78,8.17,0.3065,0.299,3.254892,14.628814,18.6,1,220,1,1.11E+31,0.0112,6024,4.309,-0.88,1.009,0.756,282.23685,48.154243,13.328,13.807,13.27,13.122,13.7967551,12.142,11.852,11.778,0.529,18.815777,48.15442,-0.5,0.64,1.90E-05,-2.70E-05,0.13,0.19,0.23,0.11,0.29,0.31
6775,0.269306122,0,0,0,292.09809,324.4378,2455157.438,0,0.5155,14.43,529,0.021637,0.56293,2.09,0.8541,89.95,267,1.2,136.4,0.2948,0.3408,73.13507722,290.5218273,11.4,1,513.6122449,1,8.91E+30,0.505287755,5955,4.534,-0.24,0.883,0.972,297.75494,43.789261,15.003,15.474,14.95,14.801,14.719,13.837,13.516,13.422,0.005,19.8503136,43.7904,-0.59,4.11,0.0002,-0.00042,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
6776,0.269306122,0,0,1,11.8045536,141.8433,2454974.843,0,0.1533,3.195,129,0.010068,3.04132,0.94,0.0947,89.95,660,44.76,28.2,0.137,0.5948,73.13507722,290.5218273,7,1,513.6122449,1,8.91E+30,0.505287755,4971,4.482,0.28,0.857,0.813,298.62399,43.719471,14.274,15.111,14.207,13.915,13.753,12.679,12.183,12.058,0,19.907324,43.71688,-36.8,-9.3,0.00546,0.00134,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
6777,0.269306122,0,0,0,578.21623,347.643,2455180.643,0,0.3763,2.707,121,0.009991,202.41675,3.54,1.5655,89.95,328,2.74,1529,0.1861,0.5278,73.13507722,290.5218273,3.5,1,513.6122449,1,8.91E+30,0.505287755,5166,3.6,0.14,3.244,1.529,280.34219,43.83334,11.619,12.334,11.559,11.313,11.309,10.32,9.856,9.808,0.167,18.689503,43.83375,0.9,1.5,-0.00012,-0.00031,1.9,-3,3.6,2.2,-3,3.7
6778,0.99,0,0,0,56.648588,168.47002,2455001.47,0,0.769,4.534,649,0.025661,1.60201,2.19,0.2703,89.32,377,4.77,64.8,0.1496,0.5746,4.837906,9.064506,11.8,1,21,1,1.11E+31,0.5723,5023,4.565,0.1,0.782,0.821,281.8277,43.808689,15.602,16.37,15.498,15.273,15.094,14.12,13.551,13.52,0.003,18.788583,43.80913,2.7,1.6,-0.00198,-0.00099,-0.24,-0.21,0.32,-0.16,0,0.16
6779,0.944,0,0,0,53.554546,160.3983,2454993.398,0,0.62,5.533,128,0.010812,1.35626,3.1,0.3144,89.4,769,82.79,59,0.2891,0.3589,3.052497,8.12897,8.9,1,25,1,1.11E+31,0.2651,6039,3.76,0.14,2.622,1.442,283.37384,43.801361,11.47,11.823,11.41,11.318,11.309,10.456,10.195,10.143,0.595,18.891595,43.80137,0.25,0.02,-4.20E-05,1.60E-05,-0.53,-0.86,1.01,-0.41,-0.75,0.86
6780,0,0,1,0,3.1748772,133.7621,2454966.762,0,0.94,7.089,1740,0.049761,0.01241,8.8,0.0415,59.96,1410,933.1,1.877,0.1507,0.5775,17.000502,62.36157,98.6,1,43,1,1.00E+16,-1,5116,3.994,0.22,1.619,0.944,286.69333,43.869961,14.395,15.157,14.314,14.068,13.911,12.852,12.355,12.277,0,19.11474,43.84669,72.08,-83.76,-0.0867,0.101,0.040510204,-0.099632653,2.119357143,-0.038357143,-0.239244898,1.896969388
6781,0.269306122,0,0,0,119.079642,134.0349,2454967.035,0,0.2275,16.268,423,0.018231,0.22813,17.89,0.6497,89.95,795,94.61,55.5,0.1322,0.6399,73.13507722,290.5218273,18,1,513.6122449,1,8.91E+30,0.505287755,4849,2.942,0.56,8.984,2.573,286.92426,43.82943,13.468,14.383,13.384,13.076,12.856,11.725,11.208,11.061,0.007,19.1282851,43.829634,0.04,0.73,-5.00E-05,-0.00021,0.74,0.72,1.03,0.69,0.87,1.11
6782,0.269306122,0,0,0,371.18648,260.7045,2455093.704,0,0.0845,19.929,318,0.016373,0.41102,2.06,1.0309,89.95,291,1.68,144.1,0.3033,0.3214,73.13507722,290.5218273,18.1,1,513.6122449,1,8.91E+30,0.505287755,6231,4.34,-0.1,1.152,1.054,290.7309,43.87009,13.937,14.339,13.887,13.764,13.727,12.825,12.582,12.476,0.047,19.382052,43.87063,-0.3,1.9,0.00011,-0.00056,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
6783,0.269306122,0,0,0,20.5858591,140.6753,2454973.675,0,0.7233,3.069,260,0.015877,2.18275,1.31,0.1302,88.81,586,27.85,36.6,0.3085,0.3323,73.13507722,290.5218273,6.6,1,513.6122449,1,8.91E+30,0.505287755,5523,4.526,-0.72,0.753,0.695,300.9559,45.11108,15.306,15.924,15.281,15.041,14.883,13.914,13.512,13.458,0.001,20.063725,45.11137,-0.02,1.1,0.00049,0.00045,-1.71,-5.2,5.5,-0.01,0.4,0.4
6784,0,0,1,0,10.90962154,135.36692,2454968.367,0,0.146,17.8024,500000,0.661541,0.07569,149.1,0.0896,88.93,1127,381.27,7.8091,0.2714,0.3913,1074.9116,4489.0986,2345.1,1,0,1,1.11E+18,-1,5323,3.714,-0.76,2.064,0.804,283.98358,45.284752,14.096,14.726,14.059,13.826,13.653,12.617,12.144,12.02,0.231214286,18.93223637,45.28478699,-0.06181,0.13317,-5.83E-06,9.95E-05,0.017,-0.007,0.018,-0.118,0.108,0.16
6785,0.269306122,0,0,0,113.573945,216.47178,2455049.472,0,0.1359,3.007,250,0.014147,35.75074,3.45,0.4691,89.95,496,14.32,290,0.1942,0.5141,73.13507722,290.5218273,7.8,1,513.6122449,1,8.91E+30,0.505287755,5155,3.768,-0.1,2.233,1.067,285.09998,45.23811,12.397,13.089,12.335,12.1,11.975,10.908,10.424,10.345,0.018,19.006674,45.23787,0.34,-0.85,-0.00016,0.00018,0.47,0.06,0.48,0.11,-0.21,0.24
6786,0,1,0,0,27.0779813,135.6789,2454968.679,0,0.957,138.54,348,0.021829,4.00E-05,2.03,0.162,34.22,597,29.98,1.157386,0.3065,0.299,5.7874575,21.385672,139.4,1,53,1,1.11E+31,0.8841,5906,4.467,-0.76,0.85,0.773,285.91354,45.206799,14.17,14.624,14.142,13.976,13.905,13.018,12.591,12.532,0.342,19.060908,45.206871,0.23,0.26,-7.00E-05,-4.00E-05,-0.95,0.48,1.06,-1,0.55,1.14
6787,0,0,1,0,1.827660875,132.821298,2454965.821,0,1.026,3.986,46700,0.359608,0.20916,42.1,0.0304,72.06,1664,1811.72,3.33,0.3032,0.3147,334.8155,5283.6787,890.3,1,737,1,1.11E+31,0,6352,4.427,-0.16,1.072,1.118,286.12524,45.276932,14.268,14.628,14.219,14.114,14.098,13.248,12.934,12.893,0,19.07501742,45.2769045,0.0541,-0.0918,0.0005,0.0002,-0.007,-0.003,0.008,-0.021,-0.12,0.122
6788,0.269306122,0,0,0,542.91133,409.6919,2455242.692,0,0.3766,15.9,750,0.025176,0.98777,2.27,1.2569,89.95,199,0.37,248.7,0.2534,0.4186,73.13507722,290.5218273,13.1,1,513.6122449,1,8.91E+30,0.505287755,5583,4.559,-0.14,0.824,0.899,289.3334,45.242641,15.373,15.937,15.304,15.131,15.008,14.005,13.678,13.603,0.008,19.288912,45.2423,0.7,-1.2,-0.0006,0.0013,1.197,0.4,1.25,1.306,0.5,1.39
6789,0.269306122,1,0,0,376.554588,247.6177,2455080.618,0,0.0963,3.182,481,0.020044,103.18423,2,1.0227,89.95,247,0.88,918,0.2871,0.3565,73.13507722,290.5218273,5.4,1,513.6122449,1,8.91E+30,0.505287755,5926,4.519,-0.12,0.913,1.004,290.58508,45.22105,14.694,15.16,14.64,14.495,14.44,13.552,13.228,13.142,0.696,19.372342,45.22131,0.1,1,-0.0002,-0.0005,0.9,-0.1,0.9,0.8,-0.1,0.8
6790,0.269306122,1,0,0,538.4263,154.9034,2454987.903,0,0.3917,12.751,242,0.014438,1.79475,3.2,1.3552,89.95,322,2.53,301.9,0.2907,0.3474,73.13507722,290.5218273,16.2,1,513.6122449,1,8.91E+30,0.505287755,5962,3.882,-0.2,2.028,1.143,292.87256,45.246151,12.099,12.547,12.051,11.906,11.846,10.929,10.635,10.595,0,19.524864,45.24597,1.03,-0.65,-0.00037,0.00015,2.91,2,3.5,2.803,1.9,3.4
6791,0.269306122,1,0,0,94.20561159,169.2951411,2455002.295,0,0.69544898,6.62,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,285.59543,46.509666,11.613,11.945,11.54,11.471,14.09478571,11.153,11.049,10.993,0.434,19.0396974,46.50965,0.08,-0.06,-3.00E-05,4.00E-05,-0.17,0.14,0.22,-0.09,0.17,0.19
6792,0.269306122,1,0,0,378.7064396,470.6725521,2455303.673,0,0.69544898,14.66,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,292.40878,46.515259,15.658,16.894,15.613,15.128,14.84,13.694,13.033,12.878,0.018,19.493886,46.51584,-1.2,2.1,0.0008,-0.0019,-3.9,6.3,7.4,-4.1,6.1,7.3
6793,0,0,1,1,78.4286313,169.312404,2455002.312,0,1.388,3.7368,83300,0.785402,17.96088,85.77,0.3593,89.56,425,7.74,180.1,0.2622,0.4035,94.085945,189.05971,112.6,1,7,1,1.00E+27,0,5780,4.438,0,1,1,293.8945,46.592491,15.069,15.503,15.019,14.884,13.47379592,15.949,15.451,14.972,0,19.59290879,46.5931224,-2.12654,2.2695,0,0,5.5,3.36,6.4,1.65,7.13,7.32
6794,0.269306122,0,0,0,287.75613,385.4564,2455218.456,0,0.2794,5.487,1990,0.039865,14.76175,3.4,0.8109,89.95,215,0.5,401,0.1367,0.5922,73.13507722,290.5218273,6.6,1,513.6122449,1,8.91E+30,0.505287755,4965,4.586,0.24,0.781,0.856,294.40469,46.56572,16.925,17.791,16.855,16.554,16.354,15.257,14.765,14.627,0.032,19.627001,46.5663,0.8,2.1,-0.0021,-0.0048,1.3,0.9,1.61,1.27,1.1,1.71
6795,0.133,0,1,0,2.53021,132.0918,2454965.092,0,1.275,21.79,368,0.292789,0.00631,41.44,0.0354,8.13,1543,1338.82,1.288,0.2736,0.3819,4.703893,8.635228,24.2,1,14,1,1.00E+31,0.3884,5780,4.178,-0.16,1.296,0.924,295.6026,46.517567,12.294,12.9,12.242,12.034,13.63186735,11.345,11.03,10.95,0,19.706795,46.51488,-1.7,-9.7,0.00028,0.00182,-0.649,-4.92,4.96,-0.747,-4.86,4.92
6796,0,0,1,0,2.249000963,132.651415,2454965.651,0,0.68,9.6022,58800,0.238071,0.03301,59.61,0.0358,70.8,2126,4838.14,2.0666,0.2949,0.3354,325.51315,2972.954,1159.5,1,485,1,1.11E+31,-1,6025,3.8,-0.28,2.293,1.209,297.50803,46.521568,12.502,12.968,12.468,12.302,12.244,11.351,11.046,10.985,0,19.83386833,46.5215624,0.01229,-0.02736,0.0002,0.0008,-0.007,-0.002,0.008,0.016,0.011,0.019
6797,0.269306122,0,0,0,189.961729,288.3907,2455121.391,0,0.1845,12.46,700,0.023873,0.84651,1.93,0.6066,89.95,260,1.08,117.3,0.2276,0.4606,73.13507722,290.5218273,11.9,1,513.6122449,1,8.91E+30,0.505287755,5335,4.613,-0.26,0.742,0.83,292.38818,46.615101,15.713,16.354,15.667,15.438,15.324,14.28,13.922,13.887,0.068,19.492514,46.61547,-1.2,1.3,0.00056,-0.00074,0,5.8,5.8,-0.1,5.7,5.7
6798,0.269306122,1,0,0,121.6238738,207.4934505,2455040.493,0,0.69544898,2.73,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,294.52805,46.608521,12.209,12.36,12.158,12.155,12.178,11.393,11.217,11.188,0.696,19.63519,46.60855,-0.51,0.12,2.00E-05,-5.00E-05,-0.04,-0.02,0.05,-0.2,-0.13,0.24
6799,0.269306122,0,0,0,202.1872277,174.3624491,2455007.362,0,0.69544898,2.77,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,293.45459,48.227852,13.762,14.084,13.726,13.623,13.594,12.773,12.485,12.478,0.662,19.563675,48.22793,1.3,0.3,-0.00018,-4.00E-05,1.16,0.2,1.19,1.26,0.33,1.3
6800,0.269306122,0,0,0,280.9207069,154.8994005,2454987.899,0,0.69544898,3.48,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,297.9147,48.224411,15.261,15.756,15.215,15.048,14.946,14.042,13.742,13.736,0.006,19.860885,48.22412,-3.41,-1.06,-0.00071,-0.0012,6.3,1.96,6.6,0.54,-1.28,1.39
6801,0.269306122,1,0,1,432.074696,481.2681,2455314.268,0,0.1559,4.763,1090,0.029576,35.54317,2.39,1.0423,89.95,193,0.32,705.24,0.1951,0.508,73.13507722,290.5218273,7.6,1,513.6122449,1,8.91E+30,0.505287755,5183,4.608,-0.18,0.739,0.818,298.26733,48.207458,15.214,15.926,15.162,14.909,14.777,13.751,13.271,13.261,0.047,19.884531,48.20755,1.5,0.3,-0.002,0.0006,0.151989796,0.246765306,3.694367347,-2.2,4,5
6802,0.269306122,0,0,0,169.415073,283.3498,2455116.35,0,0.7546,3.884,240,0.015394,7.64927,2.32,0.6368,89.95,413,6.87,226,0.3066,0.3094,73.13507722,290.5218273,9.8,1,513.6122449,1,8.91E+30,0.505287755,6362,4.238,-0.02,1.378,1.199,298.47745,48.222031,12.427,12.761,12.374,12.283,12.283,11.44,11.245,11.163,0.133,19.898528,48.22213,1.1,0.38,-0.00027,-8.00E-05,1.29,0.3,1.3,1.61,0.3,1.6
6803,0,1,0,0,460.77905,533.8441,2455366.844,0,0.324,15.541,239,0.014303,0.9198,4.24,1.3221,89.91,387,5.32,217.7,0.3083,0.3144,5.005325,7.565493,12.7,1,3,1,1.11E+31,0.8439,6126,3.731,0.02,2.717,1.449,283.54834,48.388931,13.462,13.85,13.384,13.295,13.252,12.355,12.044,12.019,0.109,18.903272,48.38852,1.8,-1.5,-0.00035,0.00029,-3,-0.68,3.1,-3,-0.69,3.1
6804,0,1,0,0,3.21318517,132.044475,2454965.044,0,0.924,15.47,2050,0.049845,0.00194,8.24,0.0454,24.96,1710,2017.35,1.019229,0.3183,0.2705,4.0828185,22.628069,662.9,1,416,1,1.11E+31,0.8453,6712,4.159,-0.38,1.513,1.206,291.85208,48.319561,12.52,12.738,12.448,12.39,12.383,11.565,11.375,11.315,0.002,19.4568021,48.319434,-0.12,-0.45,2.30E-05,7.60E-05,0.02,0.17,0.17,-0.052,0.18,0.18
6805,0.995,0,0,0,57.7749373,154.2915,2454987.291,0,0.044,4.731,284,0.015468,4.80462,1.85,0.3063,89.97,524,17.82,94.6,0.3029,0.3239,3.5288663,8.858977,10.4,1,18,1,1.11E+31,0.6908,6277,4.417,-0.02,1.097,1.148,297.19424,48.322891,14.753,15.157,14.684,14.579,14.542,13.625,13.379,13.379,0.016,19.812959,48.32349,0.3,2.2,5.00E-05,-0.00065,0.16,1.03,1.04,0.24,0.97,0.99
6806,0.269306122,1,0,0,331.7824813,431.8146374,2455264.815,0,0.69544898,4.94,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,281.81027,48.420395,13.789,14.28,13.732,13.577,14.09478571,12.649,12.338,12.28,0.642,18.78732,48.42026,-1.1,-0.5,0.00029,0.00017,0.5,2.03,2.1,0.52,2,2.1
6807,0,0,1,1,1.20608769,132.0861,2454965.086,0,1.253,2.2272,1660,0.300462,0.09168,44.46,0.0224,49.19,1941,3353.78,1.917,0.26,0.4133,15.484983,64.58276,66.9,1,57,1,1.00E+16,-1,5657,4.186,0.24,1.355,1.028,292.21179,43.831848,14.252,14.853,14.188,13.995,13.902,12.964,12.594,12.5,0,19.4809478,43.831775,6.3,-0.27,-0.00957,0.0022,5.875,0.011,5.875,6.09,0.34,6.099
6808,0.269306122,1,0,0,613.82905,263.471,2455096.471,0,0.2616,18.18,148,0.011083,0.8025,2.85,1.5457,89.95,307,2.1,251.9,0.2534,0.4256,73.13507722,290.5218273,10.2,1,513.6122449,1,8.91E+30,0.505287755,5636,3.809,0.12,2.357,1.305,294.08139,43.824032,13.016,13.607,12.956,12.762,12.672,11.67,11.278,11.207,0.018,19.605425,43.82474,0,2.6,1.00E-05,-0.0004,1.9,0.53,2,2,0.58,2.1
6809,0.269306122,1,0,0,476.80454,158.1644,2454991.164,0,0.5619,10.65,144,0.011335,1.9772,1.12,1.1453,89.95,227,0.63,287,0.2779,0.3728,73.13507722,290.5218273,5.7,1,513.6122449,1,8.91E+30,0.505287755,5806,4.473,-0.3,0.901,0.881,294.57321,43.898521,13.879,14.367,13.832,13.669,13.615,12.6,12.106,12.114,0.045,19.638159,43.89842,-2.1,-0.3,0.00049,0.00013,0.7,-0.72,1,0.7,-0.91,1.16
6810,1,0,0,0,4.09513876,131.67784,2454964.678,0,0.97,2.462,182,0.016601,0.07213,1.75,0.0511,75.96,1122,374.3,4,0.2602,0.4096,4.104299,9.745558,11.6,1,320,1,1.11E+30,0.7989,5858,4.495,0.1,0.963,1.056,294.63257,43.807671,15.524,16.081,15.464,15.285,15.185,14.251,13.925,13.782,0.39,19.642205,43.80744,1.3,-0.8,-0.0002,0.00014,-0.6,0.12,0.61,-0.44,0.12,0.46
6811,0.269306122,0,0,0,502.8356901,234.1810504,2455067.181,0,0.69544898,9.97,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,295.65958,43.85825,15.195,15.786,15.136,14.942,14.839,13.87,13.487,13.382,0.78,19.710637,43.85842,0,0.6,-0.0002,-0.0003,-0.18,1.6,1.6,-0.24,1.6,1.7
